"BUILDING_NAME_ENG","BUILDING_ID","DISTRICT_CODE","SBBS_COVERAGE","FTTO_COVERAGE","BDEL_COVERAGE","HKBN_WTT_COVERAGE"
"NO. 81 SHEUNG TSUEN SAN TSUEN","53302983",211,"N","Y","","N"
"NO. 85 SHEUNG TSUEN SAN TSUEN","53302987",211,"N","Y","","N"
"NO. 53 SHEUNG TSUEN SAN TSUEN","53302988",211,"N","Y","","N"
"NO. 56 SHEUNG TSUEN SAN TSUEN","53302990",211,"N","Y","","N"
"NO. 58 SHEUNG TSUEN SAN TSUEN","53302992",211,"N","Y","","N"
"DD129 LOT4005 NGAU HOM","51409054",211,"N","Y","","N"
"HOUSE 699A TIN SAM KAU TSUEN","53103590",905,"N","Y","","N"
"HOUSE 110 LIN FA TEI","52103873",211,"N","Y","","N"
"HOUSE 11","52605710",211,"N","Y","","N"
"NO. 55A TSENG LAN SHUE","83108047",33,"N","Y","","N"
"PARK YOHO SICILIA","52604601",211,"N","Y","N","N"
"PARK YOHO VENEZIA","52604602",211,"N","Y","N","N"
"PARK YOHO VENEZIA","52604603",211,"N","Y","N","N"
"PARK YOHO VENEZIA","52604606",211,"N","Y","N","N"
"PARK YOHO","52604607",211,"N","Y","N","N"
"PARK YOHO","52604608",211,"N","Y","N","N"
"PARK YOHO","52604609",211,"N","Y","N","N"
"PARK YOHO VENEZIA","52604605",211,"N","Y","N","N"
"PARK YOHO VENEZIA","52604604",211,"N","Y","N","N"
"","26209302",2,"N","N","","N"
"","26209301",2,"N","N","","N"
"","11434901",105,"","N","","Y"
"","15327101",112,"N","N","","N"
"HOUSE 753 TIN SAM KAU TSUEN","53104911",905,"N","Y","","N"
"HOUSE 755 TIN SAM KAU TSUEN","53104912",905,"N","Y","","N"
"PHASE 2 JAZZ GARDEN","53104954",905,"N","Y","","N"
"PHASE 2 JAZZ GARDEN","53104956",905,"N","Y","","N"
"HOUSE 645 TIN SAM KAU TSUEN","53103576",905,"N","Y","","N"
"HOUSE 663 TIN SAM KAU TSUEN","53103586",905,"N","Y","","N"
"HOUSE 665A TIN SAM KAU TSUEN","53103587",905,"N","Y","","N"
"HOUSE 706 TIN SAM KAU TSUEN","53103597",905,"N","Y","","N"
"HOUSE 729 TIN SAM KAU TSUEN","53104905",905,"N","Y","","N"
"HOUSE 740 TIN SAM KAU TSUEN","53104907",905,"N","Y","","N"
"HOUSE 752 TIN SAM KAU TSUEN","53104909",905,"N","Y","","N"
"HOUSE 753A TIN SAM KAU TSUEN","53104910",905,"N","Y","","N"
"HOUSE 811 TIN SAM KAU TSUEN","53104929",905,"N","Y","","N"
"HOUSE 644 TIN SAM KAU TSUEN","53103575",905,"N","Y","","N"
"HOUSE 810C TIN SAM KAU TSUEN","53104927",905,"N","Y","","N"
"HOUSE 810 TIN SAM KAU TSUEN","53104928",905,"N","Y","","N"
"HOUSE 819 TIN SAM KAU TSUEN","53104930",905,"N","Y","","N"
"HOUSE 822A TIN SAM KAU TSUEN","53104933",905,"N","Y","","N"
"HOUSE 850 TIN SAM KAU TSUEN","53104935",905,"N","Y","","N"
"","15405201",112,"N","N","","N"
"PHASE 2 JAZZ GARDEN","53104953",905,"N","Y","","N"
"HOUSE 699 TIN SAM KAU TSUEN","53103593",905,"N","Y","","N"
"HOUSE 823 TIN SAM KAU TSUEN","53104934",905,"N","Y","","N"
"PHASE 2 JAZZ GARDEN","53104955",905,"N","Y","","N"
"PHASE 2 JAZZ GARDEN","53104952",905,"N","Y","","N"
"HOUSE 763A TIN SAM KAU TSUEN","53104915",905,"N","Y","","N"
"HOUSE 647A TIN SAM KAU TSUEN","53103578",905,"N","Y","","N"
"HOUSE 648 TIN SAM KAU TSUEN","53103580",905,"N","Y","","N"
"HOUSE 696 TIN SAM KAU TSUEN","53103589",905,"N","Y","","N"
"HOUSE 781 TIN SAM KAU TSUEN","53104920",905,"N","Y","","N"
"HOUSE 665 TIN SAM KAU TSUEN","53103588",905,"N","Y","","N"
"HOUSE 699B TIN SAM KAU TSUEN","53103591",905,"N","Y","","N"
"HOUSE 699C TIN SAM KAU TSUEN","53103592",905,"N","Y","","N"
"HOUSE 715 TIN SAM KAU TSUEN","53103598",905,"N","Y","","N"
"PHASE 2 JAZZ GARDEN","53104942",905,"N","Y","","N"
"PHASE 2 JAZZ GARDEN","53104947",905,"N","Y","","N"
"PHASE 2 JAZZ GARDEN","53104948",905,"N","Y","","N"
"PHASE 2 JAZZ GARDEN","53104950",905,"N","Y","","N"
"HOUSE 714 TIN SAM KAU TSUEN","53104937",905,"N","Y","","N"
"HOUSE 737 TIN SAM KAU TSUEN","53104906",905,"N","Y","","N"
"HOUSE 751 TIN SAM KAU TSUEN","53104908",905,"N","Y","","N"
"PHASE 2 JAZZ GARDEN","53104949",905,"N","Y","","N"
"HOUSE 772 TIN SAM KAU TSUEN","53104918",905,"N","Y","","N"
"HOUSE 773 TIN SAM KAU TSUEN","53104919",905,"N","Y","","N"
"HOUSE 809 TIN SAM KAU TSUEN","53104924",905,"N","Y","","N"
"HOUSE 810A TIN SAM KAU TSUEN","53104925",905,"N","Y","","N"
"HOUSE 810B TIN SAM KAU TSUEN","53104926",905,"N","Y","","N"
"HOUSE 647 TIN SAM KAU TSUEN","53103579",905,"N","Y","","N"
"NO. 4 LUNG YEUK TAU KAN LUNG TSUEN","63401704",218,"N","Y","","N"
"NO. 101A KAU LUNG HANG LO WAI","63100693",219,"N","Y","","N"
"NO 30 TAI KEK TSUEN","53105415",211,"N","Y","","N"
"NO.12 HO PUI TSUEN","53101386",905,"N","Y","","N"
"NO. 116 PING YEUNG","64202004",225,"N","Y","","N"
"NO 30A TAI WO TSUEN","63102362",219,"N","Y","","N"
"NO 1H KAN TAU TSUEN","63402832",218,"N","Y","","N"
"NO. 4B NGAU KENG","52107262",211,"N","Y","","N"
"","64100106",215,"","N","","Y"
"HOUSE 35 TAI TEI TONG","96202480",904,"N","Y","","N"
"HOUSE 36A TAI TEI TONG","96202482",904,"N","Y","","N"
"","19208312",120,"","N","","Y"
"HOUSE 102 TAI HONG WAI","52102088",909,"N","Y","","N"
"","14502414",107,"N","N","","N"
"","21601201",10,"","N","","Y"
"","21601202",10,"","N","","Y"
"","21601203",10,"","N","","Y"
"","21601204",10,"","N","","Y"
"","21601205",10,"N","Y","N","N"
"","21601206",10,"","N","","Y"
"","95009101",311,"N","N","","N"
"","75505901",220,"","N","","Y"
"","16140601",114,"N","N","","N"
"","12345701",105,"","N","","Y"
"","21504301",10,"","N","","Y"
"","53303101",211,"N","N","","N"
"","16140801",115,"N","N","","N"
"HOUSE 144 YUEN KONG TSUEN","53102596",905,"N","Y","","N"
"HOUSE 217 YUEN KONG TSUEN","53102597",905,"N","Y","","N"
"HOUSE 23B YUEN KONG TSUEN","53102598",905,"N","Y","","N"
"HOUSE 177 YUEN KONG TSUEN","53102584",905,"N","Y","","N"
"HOUSE 50 YUEN KONG TSUEN","53102594",905,"N","Y","","N"
"HOUSE 35A YUEN KONG TSUEN","53102582",905,"N","Y","","N"
"HOUSE 109C YUEN KONG TSUEN","53102583",905,"N","Y","","N"
"HOUSE 11A YUEN KONG TSUEN","53102585",905,"N","Y","","N"
"HOUSE 142 YUEN KONG TSUEN","53102593",905,"N","Y","","N"
"","16140701",115,"N","N","","N"
"HOUSE 67D YUEN KONG TSUEN","53102579",905,"N","Y","","N"
"HOUSE 141B YUEN KONG TSUEN","53102591",905,"N","Y","","N"
"HOUSE 147B YUEN KONG TSUEN","53102592",905,"N","Y","","N"
"HOUSE 35 YUEN KONG TSUEN","53102587",905,"N","Y","","N"
"HOUSE 159 YUEN KONG TSUEN","53102588",905,"N","Y","","N"
"HOUSE 157 YUEN KONG TSUEN","53102595",905,"N","Y","","N"
"HOUSE 67C YUEN KONG TSUEN","53102580",905,"N","Y","","N"
"HOUSE 67B YUEN KONG TSUEN","53102581",905,"N","Y","","N"
"HOUSE 130 YUEN KONG TSUEN","53102586",905,"N","Y","","N"
"HOUSE 96A YUEN KONG TSUEN","53102590",905,"N","Y","","N"
"WANG HON FA YUEN","53102589",905,"N","Y","","N"
"","63102502",219,"N","N","","N"
"","72404803",219,"N","N","","N"
"","23507402",12,"N","N","","N"
"GENUINE COURT","52101775",211,"N","Y","","N"
"GENUINE COURT","52101776",211,"N","Y","","N"
"HOUSE 171A YUEN KONG TSUEN","53103318",905,"N","Y","","N"
"HOUSE 178A YUEN KONG TSUEN","53103320",905,"N","Y","","N"
"GENUINE COURT","52101773",211,"N","Y","","N"
"","96202053",318,"N","Y","","N"
"","96202054",318,"N","Y","","N"
"","96202055",318,"N","Y","","N"
"","96202056",318,"N","Y","","N"
"","96202057",318,"N","Y","","N"
"","52106820",909,"N","Y","","N"
"","96202058",318,"N","Y","","N"
"HOUSE 651 TIN SAM KAU TSUEN","53103582",905,"N","Y","","N"
"HOUSE 646A TIN SAM KAU TSUEN VILLAGE OFFICE","53103577",905,"N","Y","","N"
"HOUSE 652-654 TIN SAM KAU TSUEN","53103583",905,"N","Y","","N"
"HOUSE 661 TIN SAM KAU TSUEN","53103585",905,"N","Y","","N"
"HOUSE 702 TIN SAM KAU TSUEN","53103595",905,"N","Y","","N"
"HOUSE 703 TIN SAM KAU TSUEN","53103596",905,"N","Y","","N"
"HOUSE 721 TIN SAM KAU TSUEN","53104903",905,"N","Y","","N"
"HOUSE 762 TIN SAM KAU TSUEN","53104914",905,"N","Y","","N"
"HOUSE 771 TIN SAM KAU TSUEN","53104917",905,"N","Y","","N"
"HOUSE 782 TIN SAM KAU TSUEN","53104921",905,"N","Y","","N"
"ON TAI SHOPPING CTR","29302212",26,"N","Y","N","N"
"HOUSE 98B YUEN KONG SAN TSUEN","53102421",905,"N","Y","","N"
"HOUSE 105 YUEN KONG SAN TSUEN","53102426",905,"N","Y","","N"
"HOUSE 72 YUEN KONG SAN TSUEN","53102427",905,"N","Y","","N"
"HOUSE 101 YUEN KONG SAN TSUEN","53102429",905,"N","Y","","N"
"WINNIE COURT","53102430",905,"N","Y","","N"
"PARK VIEW VILLA","53102431",905,"N","Y","","N"
"PARK VIEW VILLA","53102433",905,"N","Y","","N"
"PARK VIEW VILLA","53102436",905,"N","Y","","N"
"CARPI VILLA","53102469",905,"N","Y","","N"
"PARK VIEW VILLA","53102440",905,"N","Y","","N"
"CARPI VILLA","53102463",905,"N","Y","","N"
"HIN FAI GARDEN","53102443",905,"N","Y","","N"
"CARPI VILLA","53102459",905,"N","Y","","N"
"CARPI VILLA","53102456",905,"N","Y","","N"
"CARPI VILLA","53102455",905,"N","Y","","N"
"WINNIE COURT","53102446",905,"N","Y","","N"
"CARPI VILLA","53102450",905,"N","Y","","N"
"PARK VIEW VILLA","53102435",905,"N","Y","","N"
"CARPI VILLA","53102470",905,"N","Y","","N"
"CARPI VILLA","53102468",905,"N","Y","","N"
"CARPI VILLA","53102467",905,"N","Y","","N"
"CARPI VILLA","53102466",905,"N","Y","","N"
"CARPI VILLA","53102457",905,"N","Y","","N"
"PARK VIEW VILLA","53102434",905,"N","Y","","N"
"HOUSE 98A YUEN KONG SAN TSUEN","53102425",905,"N","Y","","N"
"HOUSE 19A YUEN KONG SAN TSUEN","53102428",905,"N","Y","","N"
"CARPI VILLA","53102448",905,"N","Y","","N"
"CARPI VILLA","53102447",905,"N","Y","","N"
"HOUSE 17 TAI HONG WAI","52106203",909,"N","Y","","N"
"CARPI VILLA","53102471",905,"N","Y","","N"
"PARK VIEW VILLA","53102437",905,"N","Y","","N"
"CARPI VILLA","53102454",905,"N","Y","","N"
"CARPI VILLA","53102453",905,"N","Y","","N"
"OSMANTHUS VILLAS","53102445",905,"N","Y","","N"
"CARPI VILLA","53102452",905,"N","Y","","N"
"CARPI VILLA","53102451",905,"N","Y","","N"
"HOUSE 71 YUEN KONG SAN TSUEN","53102422",905,"N","Y","","N"
"HOUSE 37 YUEN KONG SAN TSUEN","53102423",905,"N","Y","","N"
"PARK YOHO NAPOLI","52604629",211,"N","Y","N","N"
"NO. 23 MO FAN HEUNG","52605179",211,"N","Y","","N"
"NO 7J TAI WO TSUEN","63102398",219,"N","Y","","N"
"HOUSE 38 YUEN KONG SAN TSUEN","53102424",905,"N","Y","","N"
"PARK VIEW VILLA","53102432",905,"N","Y","","N"
"PARK VIEW VILLA","53102438",905,"N","Y","","N"
"NO. 5 LUNG YEUK TAU KAN LUNG TSUEN","63401705",218,"N","Y","","N"
"NO. 6 LUNG YEUK TAU KAN LUNG TSUEN","63401701",218,"N","Y","","N"
"NO. 510 SHEUNG TSUEN","53301201",211,"N","Y","","N"
"","11107201",101,"N","Y","","Y"
"","52713903",211,"","N","","Y"
"","64100107",215,"","N","","Y"
"","64100127",215,"","N","","Y"
"KAM FUNG GARDEN","52106659",909,"N","Y","","N"
"KAM FUNG GARDEN","52106651",909,"N","Y","","N"
"KAM FUNG GARDEN","52106653",909,"N","Y","","N"
"KAM FUNG GARDEN","52106652",909,"N","Y","","N"
"KAM FUNG GARDEN","52106654",909,"N","Y","","N"
"KAM FUNG GARDEN","52106655",909,"N","Y","","N"
"KAM FUNG GARDEN","52106647",909,"N","Y","","N"
"HOUSE 30 MA ON KONG","53105202",211,"N","Y","","N"
"HOUSE 46 MA ON KONG","53105210",211,"N","Y","","N"
"HOUSE 51A MA ON KONG","53105212",211,"N","Y","","N"
"HOUSE 51 MA ON KONG","53105213",211,"N","Y","","N"
"HOUSE 55C MA ON KONG","53105214",211,"N","Y","","N"
"HOUSE 63 MA ON KONG","53105216",211,"N","Y","","N"
"HOUSE 69 MA ON KONG","53105217",211,"N","Y","","N"
"KAM FUNG GARDEN","52106657",909,"N","Y","","N"
"KAM FUNG GARDEN","52106660",909,"N","Y","","N"
"HOUSE 201B SHEK WU TONG","53101655",211,"N","Y","","N"
"HOUSE 56B MA ON KONG","53105215",211,"N","Y","","N"
"HOUSE 28 MA ON KONG","53105218",211,"N","Y","","N"
"HOUSE 11 MA ON KONG","53105204",211,"N","Y","","N"
"HOUSE 25 MA ON KONG","53105207",211,"N","Y","","N"
"HOUSE 17 MA ON KONG","53105205",211,"N","Y","","N"
"HOUSE 1A MA ON KONG","53105203",211,"N","Y","","N"
"HOUSE 25A MA ON KONG","53105206",211,"N","Y","","N"
"KAM FUNG GARDEN","52106656",909,"N","Y","","N"
"KAM FUNG GARDEN","52106658",909,"N","Y","","N"
"HOUSE 204 KAT HING WAI","52106644",211,"N","Y","","N"
"HOUSE 49A KAT HING WAI","52106645",211,"N","Y","","N"
"HOUSE 32 MA ON KONG","53105208",211,"N","Y","","N"
"HOUSE 45 MA ON KONG","53105209",211,"N","Y","","N"
"KAM FUNG GARDEN","52106646",909,"N","Y","","N"
"HOUSE 50 MA ON KONG","53105211",211,"N","Y","","N"
"KAM FUNG GARDEN","52106648",909,"N","Y","","N"
"KAM FUNG GARDEN","52106649",909,"N","Y","","N"
"KAM FUNG GARDEN","52106650",909,"N","Y","","N"
"LAI SUM HOUSE","26439201",2,"N","Y","","Y"
"LAI KI HOUSE","26439204",2,"N","Y","","Y"
"","82800601",33,"","N","","Y"
"LAI YUNG HOUSE","26439202",2,"N","Y","","Y"
"LAI YEUNG HOUSE","26439206",2,"N","Y","","Y"
"","75713203",223,"","N","","Y"
"LAI PAK HOUSE","26439205",2,"N","Y","","Y"
"","62602501",217,"N","N","","N"
"HOUSE 64 MA ON KONG","53105219",211,"N","Y","","N"
"HOUSE 48 MA ON KONG","53105222",211,"N","Y","","N"
"HOUSE 55B MA ON KONG","53105223",211,"N","Y","","N"
"HOUSE 38 SAN HING TSUEN","51409659",213,"N","Y","","N"
"HOUSE 99A SAN HING TSUEN","51409658",213,"N","Y","","N"
"HOUSE 71 MA ON KONG","53105220",211,"N","Y","","N"
"HOUSE 3H SAN HING TSUEN","51409660",213,"N","Y","","N"
"","26439301",6,"N","N","","N"
"HOUSE 59 MA ON KONG","53105224",211,"N","Y","","N"
"HOUSE 61 MA SIM PAI VILLAGE","32102917",202,"N","Y","","N"
"","52202307",211,"N","N","","N"
"NO 321 KAN TAU TSUEN","63402813",218,"N","Y","","N"
"","95001818",311,"","N","","Y"
"","21208302",9,"N","N","","N"
"CHUN WO SITE OFFICE","16140301",115,"N","Y","N","N"
"18 UPPER EAST","16138801",115,"N","Y","","N"
"HOUSE 4 WING LUNG WAI","52106821",211,"N","Y","","N"
"DD1MW LOT1142 SA SUN LUNG WAI","96202518",318,"N","Y","","N"
"CLUB HOUSE","32454411",202,"N","Y","N","N"
"HOUSE 141 LUK TEI TONG","96202060",318,"N","Y","","N"
"HOUSE 19 TAI TEI TONG","96202469",904,"N","Y","","N"
"HOUSE 16 TAI TEI TONG","96202470",904,"N","Y","","N"
"WINNIE COURT","53101934",905,"N","Y","","N"
"HOUSE 95 YUEN KONG SAN TSUEN","53101939",905,"N","Y","","N"
"HOUSE 96 YUEN KONG SAN TSUEN","53101940",905,"N","Y","","N"
"HOUSE 97 YUEN KONG SAN TSUEN","53101942",905,"N","Y","","N"
"HOUSE 110 YUEN KONG SAN TSUEN","53101943",905,"N","Y","","N"
"HOUSE 108 YUEN KONG SAN TSUEN","53101944",905,"N","Y","","N"
"HOUSE 109 YUEN KONG SAN TSUEN","53101946",905,"N","Y","","N"
"HOUSE 103A YUEN KONG SAN TSUEN","53101947",905,"N","Y","","N"
"HOUSE 125 YUEN KONG SAN TSUEN","53101960",905,"N","Y","","N"
"HOUSE 126A YUEN KONG SAN TSUEN","53101961",905,"N","Y","","N"
"HOUSE 126 YUEN KONG SAN TSUEN","53101962",905,"N","Y","","N"
"HOUSE 127 YUEN KONG SAN TSUEN","53101963",905,"N","Y","","N"
"HOUSE 6 YUEN KONG SAN TSUEN","53101969",905,"N","Y","","N"
"HOUSE 8 YUEN KONG SAN TSUEN","53101971",905,"N","Y","","N"
"HOUSE 9 YUEN KONG SAN TSUEN","53101972",905,"N","Y","","N"
"OSMANTHUS VILLA","53101919",905,"N","Y","","N"
"OSMANTHUS VILLA","53101920",905,"N","Y","","N"
"HOUSE 27D YUEN KONG SAN TSUEN","53101921",905,"N","Y","","N"
"HOUSE 27A YUEN KONG SAN TSUEN","53101922",905,"N","Y","","N"
"HOUSE 28 YUEN KONG SAN TSUEN","53101923",905,"N","Y","","N"
"HOUSE 27 YUEN KONG SAN TSUEN","53101924",905,"N","Y","","N"
"HOUSE 26 YUEN KONG SAN TSUEN","53101925",905,"N","Y","","N"
"HOUSE 78A YUEN KONG SAN TSUEN","53101927",905,"N","Y","","N"
"WINNIE COURT","53101928",905,"N","Y","","N"
"HOUSE 320 YUEN KONG SAN TSUEN","53101987",905,"N","Y","","N"
"","14222501",127,"N","N","","N"
"KAI YIU HOUSE","28601901",35,"N","Y","","Y"
"KAI YAT HOUSE","28601902",35,"N","Y","","Y"
"KAI YUENG HOUSE","28601903",35,"N","Y","","Y"
"HOUSE 639B TIN SAM KAU TSUEN","53103569",905,"N","Y","","N"
"HOUSE 640 TIN SAM KAU TSUEN","53103570",905,"N","Y","","N"
"HOUSE 641 TIN SAM KAU TSUEN","53103571",905,"N","Y","","N"
"HOUSE 642A TIN SAM KAU TSUEN","53103572",905,"N","Y","","N"
"HOUSE 642B TIN SAM KAU TSUEN","53103573",905,"N","Y","","N"
"HOUSE 552A TIN SAM KAU TSUEN","53103556",905,"N","Y","","N"
"HOUSE 555 TIN SAM KAU TSUEN","53103559",905,"N","Y","","N"
"HOUSE 642 TIN SAM KAU TSUEN","53103574",905,"N","Y","","N"
"HOUSE 511A TIN SAM KAU TSUEN","53103547",905,"N","Y","","N"
"HOUSE 511B TIN SAM KAU TSUEN","53103548",905,"N","Y","","N"
"HOUSE 513D TIN SAM KAU TSUEN","53103551",905,"N","Y","","N"
"HOUSE 502S TIN SAM KAU TSUEN","53103545",905,"N","Y","","N"
"HOUSE 505 TIN SAM KAU TSUEN","53103546",905,"N","Y","","N"
"HOUSE 625 TIN SAM KAU TSUEN","53103562",905,"N","Y","","N"
"HOUSE 638B TIN SAM KAU TSUEN","53103566",905,"N","Y","","N"
"HOUSE 638D TIN SAM KAU TSUEN","53103567",905,"N","Y","","N"
"HOUSE 638E TIN SAM KAU TSUEN","53103568",905,"N","Y","","N"
"HOUSE 502R TIN SAM KAU TSUEN","53103544",905,"N","Y","","N"
"HOUSE 513E TIN SAM KAU TSUEN","53103552",905,"N","Y","","N"
"HOUSE 513F TIN SAM KAU TSUEN","53103553",905,"N","Y","","N"
"HOUSE 521 TIN SAM KAU TSUEN","53103554",905,"N","Y","","N"
"HOUSE 523 TIN SAM KAU TSUEN","53103557",905,"N","Y","","N"
"HOUSE 524 TIN SAM KAU TSUEN","53103555",905,"N","Y","","N"
"HOUSE 511F TIN SAM KAU TSUEN","53103550",905,"N","Y","","N"
"HOUSE 638A TIN SAM KAU TSUEN","53103565",905,"N","Y","","N"
"HOUSE 626 TIN SAM KAU TSUEN","53103563",905,"N","Y","","N"
"HOUSE 637 TIN SAM KAU TSUEN","53103564",905,"N","Y","","N"
"NO. 295 SHEUNG TSUEN","53302201",211,"N","Y","","N"
"NO. 28B LUNG YEUK TAU SAN WAI","63402602",218,"N","Y","","N"
"DD77 LOT684 SF HA SHAN KAI WAT","64195946",225,"N","Y","","N"
"NO 180 KAN TAU TSUEN","63402822",218,"N","Y","","N"
"DD113 LOT747 HO PUI TSUEN","53105673",905,"N","Y","","N"
"LAI TONG HOUSE","26439203",2,"N","Y","","Y"
"","29807701",29,"","N","","Y"
"","64100130",215,"","N","","Y"
"","53101246",909,"N","N","","N"
"","12121801",105,"N","N","N","N"
"","53101247",909,"N","N","","N"
"","14440501",107,"","N","","Y"
"","72501302",219,"N","N","","N"
"","26506201",6,"N","Y","","N"
"VENICE GARDEN SHOPPING CENTRE","42308602",210,"N","Y","N","N"
"","96202052",318,"N","Y","","N"
"","51505301",211,"N","N","","N"
"","51505302",211,"N","N","","N"
"","51505303",211,"N","N","","N"
"NGAN YUK HOUSE","96203201",904,"N","Y","","N"
"NGAN LONG HOUSE","96203202",904,"N","Y","","N"
"HOUSE 51 LUK TEI TONG","96202050",318,"N","Y","","N"
"","96202051",318,"N","N","","N"
"","35012901",264,"N","N","Y","N"
"","75315801",219,"N","N","","N"
"CHOI WO COURT","75315901",222,"N","Y","","Y"
"","16140401",115,"N","N","","N"
"","26651701",6,"N","N","","N"
"PARK VIEW VILLA","53102439",905,"N","Y","","N"
"CARPI VILLA","53102464",905,"N","Y","","N"
"CARPI VILLA","53102462",905,"N","Y","","N"
"HIN FAI GARDEN","53102444",905,"N","Y","","N"
"CARPI VILLA","53102460",905,"N","Y","","N"
"CARPI VILLA","53102449",905,"N","Y","","N"
"HOUSE 26 YUEN KONG TSUEN","53102516",905,"N","Y","","N"
"HOUSE 29 YUEN KONG TSUEN","53102519",905,"N","Y","","N"
"HOUSE 139B YUEN KONG TSUEN","53102524",905,"N","Y","","N"
"HOUSE 139C YUEN KONG TSUEN","53102525",905,"N","Y","","N"
"HOUSE 193 YUEN KONG TSUEN","53102528",905,"N","Y","","N"
"HOUSE 16 YUEN KONG TSUEN","53102509",905,"N","Y","","N"
"HOUSE 22 YUEN KONG TSUEN","53102514",905,"N","Y","","N"
"HOUSE 23 YUEN KONG TSUEN","53102515",905,"N","Y","","N"
"HOUSE 48 YUEN KONG TSUEN","53102542",905,"N","Y","","N"
"HOUSE 126 YUEN KONG TSUEN","53102556",905,"N","Y","","N"
"HOUSE 118 YUEN KONG TSUEN","53102557",905,"N","Y","","N"
"HOUSE 118A YUEN KONG TSUEN","53102558",905,"N","Y","","N"
"HOUSE 109 YUEN KONG TSUEN","53102560",905,"N","Y","","N"
"HOUSE 111 YUEN KONG TSUEN","53102562",905,"N","Y","","N"
"HOUSE 101 YUEN KONG TSUEN","53102565",905,"N","Y","","N"
"HOUSE 106 YUEN KONG TSUEN","53102569",905,"N","Y","","N"
"HOUSE 60 YUEN KONG TSUEN","53102573",905,"N","Y","","N"
"HOUSE 19 YUEN KONG TSUEN","53102511",905,"N","Y","","N"
"HOUSE 20 YUEN KONG TSUEN","53102512",905,"N","Y","","N"
"HOUSE 21 YUEN KONG TSUEN","53102513",905,"N","Y","","N"
"HOUSE 37 YUEN KONG TSUEN","53102535",905,"N","Y","","N"
"HOUSE 40 YUEN KONG TSUEN","53102537",905,"N","Y","","N"
"HOUSE 17 YUEN KONG TSUEN","53102578",905,"N","Y","","N"
"HOUSE 18 YUEN KONG TSUEN","53102510",905,"N","Y","","N"
"HOUSE 27 YUEN KONG TSUEN","53102517",905,"N","Y","","N"
"HOUSE 28 YUEN KONG TSUEN","53102518",905,"N","Y","","N"
"HOUSE 191 YUEN KONG TSUEN","53102526",905,"N","Y","","N"
"HOUSE 192 YUEN KONG TSUEN","53102527",905,"N","Y","","N"
"HOUSE 49 YUEN KONG TSUEN","53102543",905,"N","Y","","N"
"HOUSE 53B YUEN KONG TSUEN","53102544",905,"N","Y","","N"
"HOUSE 131 YUEN KONG TSUEN","53102545",905,"N","Y","","N"
"HOUSE 107 YUEN KONG TSUEN","53102570",905,"N","Y","","N"
"HOUSE 56 YUEN KONG TSUEN","53102571",905,"N","Y","","N"
"HOUSE 58 YUEN KONG TSUEN","53102572",905,"N","Y","","N"
"HOUSE 55 YUEN KONG TSUEN","53102574",905,"N","Y","","N"
"HOUSE 11 YUEN KONG TSUEN","53102506",905,"N","Y","","N"
"HOUSE 82 YUEN KONG TSUEN","53102575",905,"N","Y","","N"
"HOUSE 97 YUEN KONG TSUEN","53102576",905,"N","Y","","N"
"PARK YOHO NAPOLI","52604632",211,"N","Y","N","N"
"NO 7E TAI WO TSUEN","63103002",219,"N","Y","","N"
"","53105557",211,"N","Y","","N"
"","54227626",211,"","N","","Y"
"HOUSE 6 YUEN KONG TSUEN","53100898",905,"N","Y","","N"
"HOUSE 8 YUEN KONG TSUEN","53102502",905,"N","Y","","N"
"HOUSE 9 YUEN KONG TSUEN","53102503",905,"N","Y","","N"
"HOUSE 9A YUEN KONG TSUEN","53102504",905,"N","Y","","N"
"HOUSE 10 YUEN KONG TSUEN","53102505",905,"N","Y","","N"
"HOUSE 103 YUEN KONG TSUEN","53102566",905,"N","Y","","N"
"HOUSE 104 YUEN KONG TSUEN","53102567",905,"N","Y","","N"
"HOUSE 105 YUEN KONG TSUEN","53102568",905,"N","Y","","N"
"HOUSE 130A YUEN KONG TSUEN","53102546",905,"N","Y","","N"
"HOUSE 129 YUEN KONG TSUEN","53102547",905,"N","Y","","N"
"HOUSE 127 YUEN KONG TSUEN","53102548",905,"N","Y","","N"
"HOUSE 127A YUEN KONG TSUEN","53102549",905,"N","Y","","N"
"HOUSE 119 YUEN KONG TSUEN","53102550",905,"N","Y","","N"
"HOUSE 120 YUEN KONG TSUEN","53102551",905,"N","Y","","N"
"HOUSE 122 YUEN KONG TSUEN","53102552",905,"N","Y","","N"
"HOUSE 123 YUEN KONG TSUEN","53102553",905,"N","Y","","N"
"HOUSE 124 YUEN KONG TSUEN","53102554",905,"N","Y","","N"
"HOUSE 125A YUEN KONG TSUEN","53102555",905,"N","Y","","N"
"HOUSE 109A YUEN KONG TSUEN","53102559",905,"N","Y","","N"
"HOUSE 110 YUEN KONG TSUEN","53102561",905,"N","Y","","N"
"HOUSE 112 YUEN KONG TSUEN","53102563",905,"N","Y","","N"
"HOUSE 116 YUEN KONG TSUEN","53102564",905,"N","Y","","N"
"HOUSE 98 YUEN KONG TSUEN","53102577",905,"N","Y","","N"
"HOUSE 33 YUEN KONG TSUEN","53102520",905,"N","Y","","N"
"HOUSE 200 YUEN KONG TSUEN","53102521",905,"N","Y","","N"
"HOUSE 200A YUEN KONG TSUEN","53102522",905,"N","Y","","N"
"HOUSE 139A YUEN KONG TSUEN","53102523",905,"N","Y","","N"
